word,written_freq,spoken_freq,zhuyin,pinyin,tags
['肌膚'],10,2,['ㄐㄧ ㄈㄨ'],['jī fū'],"level-6, advanced"
['機關'],30,13,['ㄐㄧ ㄍㄨㄢ'],['jī guān'],"level-6, advanced"
['集會'],9,6,['ㄐㄧˊ ㄏㄨㄟˋ'],['jí huì'],"level-6, advanced"
['忌諱'],6,4,['ㄐㄧˋ ㄏㄨㄟˋ'],['jì huì'],"level-6, advanced"
['即將'],64,61,['ㄐㄧˊ ㄐㄧㄤ'],['jí jiāng'],"level-6, advanced"
['計較'],10,12,['ㄐㄧˋ ㄐㄧㄠˋ'],['jì jiào'],"level-6, advanced"
['集結'],12,12,['ㄐㄧˊ ㄐㄧㄝˊ'],['jí jié'],"level-6, advanced"
['激進'],11,21,['ㄐㄧ ㄐㄧㄣˋ'],['jī jìn'],"level-6, advanced"
['寂靜'],16,9,['ㄐㄧˊ ㄐㄧㄥˋ'],['jí jìng'],"level-6, advanced"
['即刻'],12,4,['ㄐㄧˊ ㄎㄜˋ'],['jí kè'],"level-6, advanced"
['即可'],25,4,['ㄐㄧˊ ㄎㄜˇ'],['jí kě'],"level-6, advanced"
['吉利'],6,1,['ㄐㄧˊ ㄌㄧˋ'],['jí lì'],"level-6, advanced"
['極力'],19,6,['ㄐㄧˊ ㄌㄧˋ'],['jí lì'],"level-6, advanced"
['激勵'],25,10,['ㄐㄧ ㄌㄧˋ'],['jī lì'],"level-6, advanced"
['紀律'],21,5,['ㄐㄧˋ ㄌㄩˋ'],['jì lǜ'],"level-6, advanced"
['機密'],10,4,['ㄐㄧ ㄇㄧˋ'],['jī mì'],"level-6, advanced"
['計謀'],9,1,['ㄐㄧˋ ㄇㄡˊ'],['jì móu'],"level-6, advanced"
['繼母'],5,0,['ㄐㄧˋ ㄇㄨˇ'],['jì mǔ'],"level-6, advanced"
['機能'],19,9,['ㄐㄧ ㄋㄥˊ'],['jī néng'],"level-6, advanced"
['妓女'],14,1,['ㄐㄧˋ ㄋㄩˇ'],['jì nǚ'],"level-6, advanced"
['激怒'],10,2,['ㄐㄧ ㄋㄨˋ'],['jī nù'],"level-6, advanced"
['極其'],28,3,['ㄐㄧˊ ㄑㄧˊ'],['jí qí'],"level-6, advanced"
['激起'],14,4,['ㄐㄧ ㄑㄧˇ'],['jī qǐ'],"level-6, advanced"
['急切'],10,2,['ㄐㄧˊ ㄑㄧㄝˋ'],['jí qiè'],"level-6, advanced"
['激情'],14,1,['ㄐㄧ ㄑㄧㄥˊ'],['jī qíng'],"level-6, advanced"
['汲取'],10,4,['ㄐㄧˊ ㄑㄩˇ'],['jí qǔ'],"level-6, advanced"
['集權'],11,1,['ㄐㄧˊ ㄑㄩㄢˊ'],['jí quán'],"level-6, advanced"
['繼任'],10,2,['ㄐㄧˋ ㄖㄣˋ'],['jì rèn'],"level-6, advanced"
['即時'],16,10,['ㄐㄧˊ ㄕˊ'],['jí shí'],"level-6, advanced"
['及時'],27,17,['ㄐㄧˊ ㄕˊ'],['jí shí'],"level-6, advanced"
['棘手'],11,7,['ㄐㄧˊ ㄕㄡˇ'],['jí shǒu'],"level-6, advanced"
['記述'],8,2,['ㄐㄧˋ ㄕㄨˋ'],['jì shù'],"level-6, advanced"
['祭祀'],16,8,['ㄐㄧˋ ㄙˋ'],['jì sì'],"level-6, advanced"
['急速'],11,11,['ㄐㄧˊ ㄙㄨˋ'],['jí sù'],"level-6, advanced"
['寄宿'],5,2,['ㄐㄧˋ ㄙㄨˋ'],['jì sù'],"level-6, advanced"
['寄託'],8,7,['ㄐㄧˋ ㄊㄨㄛ'],['jì tuō'],"level-6, advanced"
['即位'],16,1,['ㄐㄧˊ ㄨㄟˋ'],['jí wèi'],"level-6, advanced"
['繼位'],17,2,['ㄐㄧˋ ㄨㄟˋ'],['jì wèi'],"level-6, advanced"
['極限'],18,10,['ㄐㄧˊ ㄒㄧㄢˋ'],['jí xiàn'],"level-6, advanced"
['跡象'],17,12,['ㄐㄧ ㄒㄧㄤˋ'],['jī xiàng'],"level-6, advanced"
['譏笑'],5,1,['ㄐㄧ ㄒㄧㄠˋ'],['jī xiào'],"level-6, advanced"
['機械'],28,23,['ㄐㄧ ㄒㄧㄝˋ'],['jī xiè'],"level-6, advanced"
['畸形'],5,3,['ㄐㄧ ㄒㄧㄥˊ'],['jī xíng'],"level-6, advanced"
['記敘'],2,0,['ㄐㄧˋ ㄒㄩˋ'],['jì xù'],"level-6, advanced"
['積蓄'],7,3,['ㄐㄧ ㄒㄩˋ'],['jī xù'],"level-6, advanced"
['技藝'],10,10,['ㄐㄧˋ ㄧˋ'],['jì yì'],"level-6, advanced"
['記憶體'],5,0,['ㄐㄧˋ ㄧˋ ㄊㄧˇ'],['jì yì tǐ'],"level-6, advanced"
['集郵'],1,0,['ㄐㄧˊ ㄧㄡˊ'],['jí yóu'],"level-6, advanced"
['急於'],12,2,['ㄐㄧˊ ㄩˊ'],['jí yú'],"level-6, advanced"
['給予'],67,40,['ㄐㄧˇ ㄩˇ'],['jǐ yǔ'],"level-6, advanced"
['基於'],43,12,['ㄐㄧ ㄩˊ'],['jī yú'],"level-6, advanced"
['機緣'],11,12,['ㄐㄧ ㄩㄢˊ'],['jī yuán'],"level-6, advanced"
['急躁'],8,3,['ㄐㄧˊ ㄗㄠˋ'],['jí zào'],"level-6, advanced"
['及早'],10,5,['ㄐㄧˊ ㄗㄠˇ'],['jí zǎo'],"level-6, advanced"
['極致'],9,4,['ㄐㄧˊ ㄓˋ'],['jí zhì'],"level-6, advanced"
['機制'],55,37,['ㄐㄧ ㄓˋ'],['jī zhì'],"level-6, advanced"
['機智'],9,2,['ㄐㄧ ㄓˋ'],['jī zhì'],"level-6, advanced"
['脊椎'],12,13,['ㄐㄧˇ ㄓㄨㄟ'],['jǐ zhuī'],"level-6, advanced"
['甲'],46,35,['ㄐㄧㄚˇ'],['jiǎ'],"level-6, advanced"
['甲板'],8,0,['ㄐㄧㄚˇ ㄅㄢˇ'],['jiǎ bǎn'],"level-6, advanced"
['家產'],9,2,['ㄐㄧㄚ ㄔㄢˇ'],['jiā chǎn'],"level-6, advanced"
['假定'],15,1,['ㄐㄧㄚˇ ㄉㄧㄥˋ'],['jiǎ dìng'],"level-6, advanced"
['加緊'],6,8,['ㄐㄧㄚ ㄐㄧㄣˇ'],['jiā jǐn'],"level-6, advanced"
['加碼'],2,3,['ㄐㄧㄚ ㄇㄚˇ'],['jiā mǎ'],"level-6, advanced"
['架設'],5,8,['ㄐㄧㄚˋ ㄕㄜˋ'],['jià shè'],"level-6, advanced"
['假設'],84,34,['ㄐㄧㄚˇ ㄕㄜˋ'],['jiǎ shè'],"level-6, advanced"
['加深'],11,11,['ㄐㄧㄚ ㄕㄣ'],['jiā shēn'],"level-6, advanced"
['家世'],5,1,['ㄐㄧㄚ ㄕˋ'],['jiā shì'],"level-6, advanced"
['家務'],11,8,['ㄐㄧㄚ ㄨˋ'],['jiā wù'],"level-6, advanced"
['假象'],6,1,['ㄐㄧㄚˇ ㄒㄧㄤˋ'],['jiǎ xiàng'],"level-6, advanced"
['假想'],5,1,['ㄐㄧㄚˇ ㄒㄧㄤˇ'],['jiǎ xiǎng'],"level-6, advanced"
['加以'],94,12,['ㄐㄧㄚ ㄧˇ'],['jiā yǐ'],"level-6, advanced"
['駕馭'],8,2,['ㄐㄧㄚˋ ㄩˋ'],['jià yù'],"level-6, advanced"
['夾雜'],8,4,['ㄐㄧㄚˊ ㄗㄚˊ'],['jiá zá'],"level-6, advanced"
['加重'],12,4,['ㄐㄧㄚ ㄓㄨㄥˋ'],['jiā zhòng'],"level-6, advanced"
['架子'],11,5,['ㄐㄧㄚˋ ˙ㄗ'],['jià zi'],"level-6, advanced"
['賤'],9,1,['ㄐㄧㄢˋ'],['jiàn'],"level-6, advanced"
['間'],400,316,['ㄐㄧㄢˋ'],['jiàn'],"level-6, advanced"
['揀'],8,1,['ㄐㄧㄢˇ'],['jiǎn'],"level-6, advanced"
['兼'],61,16,['ㄐㄧㄢ'],['jiān'],"level-6, advanced"
['奸'],8,1,['ㄐㄧㄢ'],['jiān'],"level-6, advanced"
['煎熬'],10,8,['ㄐㄧㄢ ㄠˊ'],['jiān áo'],"level-6, advanced"
['檢測'],9,43,['ㄐㄧㄢˇ ㄘㄜˋ'],['jiǎn cè'],"level-6, advanced"
['檢察官'],10,1,['ㄐㄧㄢˇ ㄔㄚˊ ㄍㄨㄢ'],['jiǎn chá guān'],"level-6, advanced"
['間諜'],11,2,['ㄐㄧㄢˋ ㄉㄧㄝˊ'],['jiàn dié'],"level-6, advanced"
['鑑定'],6,10,['ㄐㄧㄢˋ ㄉㄧㄥˋ'],['jiàn dìng'],"level-6, advanced"
['尖端'],7,5,['ㄐㄧㄢ ㄉㄨㄢ'],['jiān duān'],"level-6, advanced"
['間隔'],8,3,['ㄐㄧㄢˋ ㄍㄜˊ'],['jiàn gé'],"level-6, advanced"
['建構'],49,11,['ㄐㄧㄢˋ ㄍㄡˋ'],['jiàn gòu'],"level-6, advanced"
['兼顧'],9,12,['ㄐㄧㄢ ㄍㄨˋ'],['jiān gù'],"level-6, advanced"
['簡化'],15,6,['ㄐㄧㄢˇ ㄏㄨㄚˋ'],['jiǎn huà'],"level-6, advanced"
['減緩'],8,21,['ㄐㄧㄢˇ ㄏㄨㄢˇ'],['jiǎn huǎn'],"level-6, advanced"
['簡潔'],8,3,['ㄐㄧㄢˇ ㄐㄧㄝˊ'],['jiǎn jié'],"level-6, advanced"
['剪接'],7,4,['ㄐㄧㄢˇ ㄐㄧㄝ'],['jiǎn jiē'],"level-6, advanced"
['漸進'],5,2,['ㄐㄧㄢˋ ㄐㄧㄣˋ'],['jiàn jìn'],"level-6, advanced"
['兼具'],8,6,['ㄐㄧㄢ ㄐㄩˋ'],['jiān jù'],"level-6, advanced"
['監控'],10,11,['ㄐㄧㄢ ㄎㄨㄥˋ'],['jiān kòng'],"level-6, advanced"
['艱苦'],11,13,['ㄐㄧㄢ ㄎㄨˇ'],['jiān kǔ'],"level-6, advanced"
['艱困'],5,8,['ㄐㄧㄢ ㄎㄨㄣˋ'],['jiān kùn'],"level-6, advanced"
['簡陋'],7,11,['ㄐㄧㄢˇ ㄌㄡˋ'],['jiǎn lòu'],"level-6, advanced"
['兼任'],7,1,['ㄐㄧㄢ ㄖㄣˋ'],['jiān rèn'],"level-6, advanced"
['尖銳'],15,4,['ㄐㄧㄢ ㄖㄨㄟˋ'],['jiān ruì'],"level-6, advanced"
['健身房'],5,3,['ㄐㄧㄢˋ ㄕㄣ ㄈㄤˊ'],['jiàn shēn fáng'],"level-6, advanced"
['檢視'],33,14,['ㄐㄧㄢˇ ㄕˋ'],['jiǎn shì'],"level-6, advanced"
['堅守'],13,5,['ㄐㄧㄢ ㄕㄡˇ'],['jiān shǒu'],"level-6, advanced"
['見聞'],6,2,['ㄐㄧㄢˋ ㄨㄣˊ'],['jiàn wén'],"level-6, advanced"
['堅信'],11,5,['ㄐㄧㄢ ㄒㄧㄣˋ'],['jiān xìn'],"level-6, advanced"
['艱辛'],9,18,['ㄐㄧㄢ ㄒㄧㄣ'],['jiān xīn'],"level-6, advanced"
['堅毅'],10,7,['ㄐㄧㄢ ㄧˋ'],['jiān yì'],"level-6, advanced"
['堅硬'],9,9,['ㄐㄧㄢ ㄧㄥˋ'],['jiān yìng'],"level-6, advanced"
['監獄'],35,30,['ㄐㄧㄢ ㄩˋ'],['jiān yù'],"level-6, advanced"
['見證'],18,35,['ㄐㄧㄢˋ ㄓㄥˋ'],['jiàn zhèng'],"level-6, advanced"
['僵'],5,1,['ㄐㄧㄤ'],['jiāng'],"level-6, advanced"
['江湖'],21,3,['ㄐㄧㄤ ㄏㄨˊ'],['jiāng hú'],"level-6, advanced"
['僵局'],5,7,['ㄐㄧㄤ ㄐㄩˊ'],['jiāng jú'],"level-6, advanced"
['將軍'],129,14,['ㄐㄧㄤ ㄐㄩㄣ'],['jiāng jūn'],"level-6, advanced"
['講理'],7,2,['ㄐㄧㄤˇ ㄌㄧˇ'],['jiǎng lǐ'],"level-6, advanced"
['降臨'],15,4,['ㄐㄧㄤˋ ㄌㄧㄣˊ'],['jiàng lín'],"level-6, advanced"
['將領'],33,2,['ㄐㄧㄤˋ ㄌㄧㄥˇ'],['jiàng lǐng'],"level-6, advanced"
['講求'],10,13,['ㄐㄧㄤˇ ㄑㄧㄡˊ'],['jiǎng qiú'],"level-6, advanced"
['江山'],12,2,['ㄐㄧㄤ ㄕㄢ'],['jiāng shān'],"level-6, advanced"
['獎賞'],10,2,['ㄐㄧㄤˇ ㄕㄤˇ'],['jiǎng shǎng'],"level-6, advanced"
['講師'],7,6,['ㄐㄧㄤˇ ㄕ'],['jiǎng shī'],"level-6, advanced"
['講述'],15,4,['ㄐㄧㄤˇ ㄕㄨˋ'],['jiǎng shù'],"level-6, advanced"
['獎項'],5,4,['ㄐㄧㄤˇ ㄒㄧㄤˋ'],['jiǎng xiàng'],"level-6, advanced"
['僵硬'],20,4,['ㄐㄧㄤ ㄧㄥˋ'],['jiāng yìng'],"level-6, advanced"
['講座'],9,11,['ㄐㄧㄤˇ ㄗㄨㄛˋ'],['jiǎng zuò'],"level-6, advanced"
['絞'],5,2,['ㄐㄧㄠˇ'],['jiǎo'],"level-6, advanced"
['繳'],12,19,['ㄐㄧㄠˇ'],['jiǎo'],"level-6, advanced"
['澆'],9,28,['ㄐㄧㄠ'],['jiāo'],"level-6, advanced"
['焦'],11,4,['ㄐㄧㄠ'],['jiāo'],"level-6, advanced"
['嚼'],13,7,"['ㄐㄧㄠˊ', 'ㄐㄩㄝˊ']","['jiáo', 'jué']","level-6, advanced"
['交叉'],13,7,['ㄐㄧㄠ ㄔㄚ'],['jiāo chā'],"level-6, advanced"
['轎車'],12,4,['ㄐㄧㄠˋ ㄔㄜ'],['jiào chē'],"level-6, advanced"
['交錯'],10,8,['ㄐㄧㄠ ㄘㄨㄛˋ'],['jiāo cuò'],"level-6, advanced"
['交付'],6,3,['ㄐㄧㄠ ㄈㄨˋ'],['jiāo fù'],"level-6, advanced"
['叫喊'],8,0,['ㄐㄧㄠˋ ㄏㄢˇ'],['jiào hǎn'],"level-6, advanced"
['叫好'],7,2,['ㄐㄧㄠˋ ㄏㄠˇ'],['jiào hǎo'],"level-6, advanced"
['交互'],7,4,['ㄐㄧㄠ ㄏㄨˋ'],['jiāo hù'],"level-6, advanced"
['狡猾'],10,1,['ㄐㄧㄠˇ ㄏㄨㄚˊ'],['jiǎo huá'],"level-6, advanced"
['教誨'],9,6,['ㄐㄧㄠˋ ㄏㄨㄟˋ'],['jiào huì'],"level-6, advanced"
['交集'],7,4,['ㄐㄧㄠ ㄐㄧˊ'],['jiāo jí'],"level-6, advanced"
['焦急'],12,4,['ㄐㄧㄠ ㄐㄧˊ'],['jiāo jí'],"level-6, advanced"
['交際'],6,3,['ㄐㄧㄠ ㄐㄧˋ'],['jiāo jì'],"level-6, advanced"
['交接'],5,6,['ㄐㄧㄠ ㄐㄧㄝ'],['jiāo jiē'],"level-6, advanced"
['教科書'],15,7,['ㄐㄧㄠˋ ㄎㄜ ㄕㄨ'],['jiào kē shū'],"level-6, advanced"
['交情'],9,2,['ㄐㄧㄠ ㄑㄧㄥˊ'],['jiāo qíng'],"level-6, advanced"
['交涉'],10,2,['ㄐㄧㄠ ㄕㄜˋ'],['jiāo shè'],"level-6, advanced"
['交替'],9,10,['ㄐㄧㄠ ㄊㄧˋ'],['jiāo tì'],"level-6, advanced"
['教條'],9,2,['ㄐㄧㄠˋ ㄊㄧㄠˊ'],['jiào tiáo'],"level-6, advanced"
['嬌小'],4,6,['ㄐㄧㄠ ㄒㄧㄠˇ'],['jiāo xiǎo'],"level-6, advanced"
['僥倖'],7,2,['ㄐㄧㄠˇ ㄒㄧㄥˋ'],['jiǎo xìng'],"level-6, advanced"
['教養'],36,26,['ㄐㄧㄠˋ ㄧㄤˇ'],['jiào yǎng'],"level-6, advanced"
['教義'],9,10,['ㄐㄧㄠˋ ㄧˋ'],['jiào yì'],"level-6, advanced"
['焦躁'],9,1,['ㄐㄧㄠ ㄗㄠˋ'],['jiāo zào'],"level-6, advanced"
['交戰'],11,7,['ㄐㄧㄠ ㄓㄢˋ'],['jiāo zhàn'],"level-6, advanced"
['交織'],7,2,['ㄐㄧㄠ ㄓ'],['jiāo zhī'],"level-6, advanced"
"['轎子', '轎']",25,3,"['ㄐㄧㄠˋ ˙ㄗ', 'ㄐㄧㄠˋ']","['jiào zi', 'jiào']","level-6, advanced"
['劫'],10,11,['ㄐㄧㄝˊ'],['jié'],"level-6, advanced"
['截'],18,14,['ㄐㄧㄝˊ'],['jié'],"level-6, advanced"
['階'],5,9,['ㄐㄧㄝ'],['jiē'],"level-6, advanced"
['結巴'],3,1,['ㄐㄧㄝ ˙ㄅㄚ'],['jiē ba'],"level-6, advanced"
['潔白'],7,1,['ㄐㄧㄝˊ ㄅㄞˊ'],['jié bái'],"level-6, advanced"
['階層'],45,5,['ㄐㄧㄝ ㄘㄥˊ'],['jiē céng'],"level-6, advanced"
['界定'],16,3,['ㄐㄧㄝˋ ㄉㄧㄥˋ'],['jiè dìng'],"level-6, advanced"
['解讀'],20,14,['ㄐㄧㄝˇ ㄉㄨˊ'],['jiě dú'],"level-6, advanced"
['接二連三'],4,4,['ㄐㄧㄝ ㄦˋ ㄌㄧㄢˊ ㄙㄢ'],['jiē èr lián sān'],"level-6, advanced"
['揭發'],7,2,['ㄐㄧㄝ ㄈㄚ'],['jiē fā'],"level-6, advanced"
['解放'],22,9,['ㄐㄧㄝˇ ㄈㄤˋ'],['jiě fàng'],"level-6, advanced"
['接獲'],4,3,['ㄐㄧㄝ ㄏㄨㄛˋ'],['jiē huò'],"level-6, advanced"
['藉機'],5,3,['ㄐㄧㄝˋ ㄐㄧ'],['jiè jī'],"level-6, advanced"
['節儉'],7,8,['ㄐㄧㄝˊ ㄐㄧㄢˇ'],['jié jiǎn'],"level-6, advanced"
['接見'],8,2,['ㄐㄧㄝ ㄐㄧㄢˋ'],['jiē jiàn'],"level-6, advanced"
['結交'],13,4,['ㄐㄧㄝˊ ㄐㄧㄠ'],['jié jiāo'],"level-6, advanced"
['街角'],5,1,['ㄐㄧㄝ ㄐㄧㄠˇ'],['jiē jiǎo'],"level-6, advanced"
['捷徑'],9,4,['ㄐㄧㄝˊ ㄐㄧㄥˋ'],['jié jìng'],"level-6, advanced"
['結晶'],10,10,['ㄐㄧㄝˊ ㄐㄧㄥ'],['jié jīng'],"level-6, advanced"
['解救'],7,3,['ㄐㄧㄝˇ ㄐㄧㄡˋ'],['jiě jiù'],"level-6, advanced"
['揭開'],11,8,['ㄐㄧㄝ ㄎㄞ'],['jiē kāi'],"level-6, advanced"
['接連'],10,10,['ㄐㄧㄝ ㄌㄧㄢˊ'],['jiē lián'],"level-6, advanced"
['揭露'],14,5,['ㄐㄧㄝ ㄌㄨˋ'],['jiē lù'],"level-6, advanced"
['結盟'],10,7,['ㄐㄧㄝˊ ㄇㄥˊ'],['jié méng'],"level-6, advanced"
['介面'],14,3,['ㄐㄧㄝˋ ㄇㄧㄢˋ'],['jiè miàn'],"level-6, advanced"
['揭幕'],1,1,['ㄐㄧㄝ ㄇㄨˋ'],['jiē mù'],"level-6, advanced"
['接納'],34,17,['ㄐㄧㄝ ㄋㄚˋ'],['jiē nà'],"level-6, advanced"
['截然不同'],15,14,['ㄐㄧㄝˊ ㄖㄢˊ ㄅㄨˋ ㄊㄨㄥˊ'],['jié rán bù tóng'],"level-6, advanced"
['接任'],8,4,['ㄐㄧㄝ ㄖㄣˋ'],['jiē rèn'],"level-6, advanced"
['介入'],25,22,['ㄐㄧㄝˋ ㄖㄨˋ'],['jiè rù'],"level-6, advanced"
['解散'],9,5,['ㄐㄧㄝˇ ㄙㄢˋ'],['jiě sàn'],"level-6, advanced"
['結實'],13,7,['ㄐㄧㄝˊ ㄕˊ'],['jié shí'],"level-6, advanced"
['結識'],8,2,['ㄐㄧㄝˊ ㄕˋ'],['jié shì'],"level-6, advanced"
['屆時'],9,4,['ㄐㄧㄝˋ ㄕˊ'],['jiè shí'],"level-6, advanced"
['結實'],13,7,['ㄐㄧㄝ ˙ㄕ'],['jiē shi'],"level-6, advanced"
['接手'],11,15,['ㄐㄧㄝ ㄕㄡˇ'],['jiē shǒu'],"level-6, advanced"
['解體'],7,4,['ㄐㄧㄝˇ ㄊㄧˇ'],['jiě tǐ'],"level-6, advanced"
['接替'],6,2,['ㄐㄧㄝ ㄊㄧˋ'],['jiē tì'],"level-6, advanced"
['階梯'],11,7,['ㄐㄧㄝ ㄊㄧ'],['jiē tī'],"level-6, advanced"
['解脫'],17,6,['ㄐㄧㄝˇ ㄊㄨㄛ'],['jiě tuō'],"level-6, advanced"
['解析'],11,3,['ㄐㄧㄝˇ ㄒㄧ'],['jiě xī'],"level-6, advanced"
['界線'],13,6,['ㄐㄧㄝˋ ㄒㄧㄢˋ'],['jiè xiàn'],"level-6, advanced"
['界限'],12,1,['ㄐㄧㄝˋ ㄒㄧㄢˋ'],['jiè xiàn'],"level-6, advanced"
['戒心'],5,1,['ㄐㄧㄝˋ ㄒㄧㄣ'],['jiè xīn'],"level-6, advanced"
['結業'],1,1,['ㄐㄧㄝˊ ㄧㄝˋ'],['jié yè'],"level-6, advanced"
['介意'],15,4,['ㄐㄧㄝˋ ㄧˋ'],['jiè yì'],"level-6, advanced"
['藉由'],53,91,['ㄐㄧㄝˋ ㄧㄡˊ'],['jiè yóu'],"level-6, advanced"
['節約'],4,18,['ㄐㄧㄝˊ ㄩㄝ'],['jié yuē'],"level-6, advanced"
['解約'],1,1,['ㄐㄧㄝˇ ㄩㄝ'],['jiě yuē'],"level-6, advanced"
['結帳'],5,3,['ㄐㄧㄝˊ ㄓㄤˋ'],['jié zhàng'],"level-6, advanced"
['截至'],5,8,['ㄐㄧㄝˊ ㄓˋ'],['jié zhì'],"level-6, advanced"
['節制'],11,6,['ㄐㄧㄝˊ ㄓˋ'],['jié zhì'],"level-6, advanced"
['傑作'],9,3,['ㄐㄧㄝˊ ㄗㄨㄛˋ'],['jié zuò'],"level-6, advanced"
['藉'],51,26,"['ㄐㄧㄝˋ', 'ㄐㄧˊ']","['jiè', 'jí']","level-6, advanced"
['筋'],9,6,['ㄐㄧㄣ'],['jīn'],"level-6, advanced"
['緊繃'],14,7,['ㄐㄧㄣˇ ㄅㄥ'],['jǐn bēng'],"level-6, advanced"
['進程'],7,9,['ㄐㄧㄣˋ ㄔㄥˊ'],['jìn chéng'],"level-6, advanced"
['近代史'],6,4,['ㄐㄧㄣˋ ㄉㄞˋ ㄕˇ'],['jìn dài shǐ'],"level-6, advanced"
['金額'],14,15,['ㄐㄧㄣ ㄜˊ'],['jīn é'],"level-6, advanced"
['進而'],40,27,['ㄐㄧㄣˋㄦˊ'],['jìn ér'],"level-6, advanced"
['近乎'],14,1,['ㄐㄧㄣˋ ㄏㄨ'],['jìn hū'],"level-6, advanced"
['進化'],8,2,['ㄐㄧㄣˋ ㄏㄨㄚˋ'],['jìn huà'],"level-6, advanced"
['晉級'],2,1,['ㄐㄧㄣˋ ㄐㄧˊ'],['jìn jí'],"level-6, advanced"
['禁忌'],12,3,['ㄐㄧㄣˋ ㄐㄧˋ'],['jìn jì'],"level-6, advanced"
['津津有味'],5,2,['ㄐㄧㄣ ㄐㄧㄣ ㄧㄡˇ ㄨㄟˋ'],['jīn jīn yǒu wèi'],"level-6, advanced"
['進軍'],10,2,['ㄐㄧㄣˋ ㄐㄩㄣ'],['jìn jūn'],"level-6, advanced"
['近況'],3,2,['ㄐㄧㄣˋ ㄎㄨㄤˋ'],['jìn kuàng'],"level-6, advanced"
"['浸泡', '浸']",13,13,"['ㄐㄧㄣˋ ㄆㄠˋ', 'ㄐㄧㄣˋ']","['jìn pào', 'jìn']","level-6, advanced"
['緊迫'],4,3,['ㄐㄧㄣˇ ㄆㄛˋ'],['jǐn pò'],"level-6, advanced"
['盡情'],15,8,['ㄐㄧㄣˋ ㄑㄧㄥˊ'],['jìn qíng'],"level-6, advanced"
['進食'],9,4,['ㄐㄧㄣˋ ㄕˊ'],['jìn shí'],"level-6, advanced"
['近似'],7,1,['ㄐㄧㄣˋ ㄙˋ'],['jìn sì'],"level-6, advanced"
['津貼'],4,2,['ㄐㄧㄣ ㄊㄧㄝ'],['jīn tiē'],"level-6, advanced"
['盡頭'],18,9,['ㄐㄧㄣˋ ㄊㄡˊ'],['jìn tóu'],"level-6, advanced"
['盡心'],7,7,['ㄐㄧㄣˋ ㄒㄧㄣ'],['jìn xīn'],"level-6, advanced"
['進修'],10,4,['ㄐㄧㄣˋ ㄒㄧㄡ'],['jìn xiū'],"level-6, advanced"
['緊要'],5,2,['ㄐㄧㄣˇ ㄧㄠˋ'],['jǐn yào'],"level-6, advanced"
['僅有'],16,7,['ㄐㄧㄣˇ ㄧㄡˇ'],['jǐn yǒu'],"level-6, advanced"
['進駐'],8,12,['ㄐㄧㄣˋ ㄓㄨˋ'],['jìn zhù'],"level-6, advanced"
['精'],20,18,['ㄐㄧㄥ'],['jīng'],"level-6, advanced"
['警報'],6,15,['ㄐㄧㄥˇ ㄅㄠˋ'],['jǐng bào'],"level-6, advanced"
['經典'],38,117,['ㄐㄧㄥ ㄉㄧㄢˇ'],['jīng diǎn'],"level-6, advanced"
['景觀'],18,37,['ㄐㄧㄥˇ ㄍㄨㄢ'],['jǐng guān'],"level-6, advanced"
['警官'],37,1,['ㄐㄧㄥˇ ㄍㄨㄢ'],['jǐng guān'],"level-6, advanced"
['淨化'],12,23,['ㄐㄧㄥˋ ㄏㄨㄚˋ'],['jìng huà'],"level-6, advanced"
['精華'],9,7,['ㄐㄧㄥ ㄏㄨㄚˊ'],['jīng huá'],"level-6, advanced"
['驚慌'],14,4,['ㄐㄧㄥ ㄏㄨㄤ'],['jīng huāng'],"level-6, advanced"
['精簡'],5,3,['ㄐㄧㄥ ㄐㄧㄢˇ'],['jīng jiǎn'],"level-6, advanced"
['境界'],33,23,['ㄐㄧㄥˋ ㄐㄧㄝˋ'],['jìng jiè'],"level-6, advanced"
['精進'],11,14,['ㄐㄧㄥ ㄐㄧㄣˋ'],['jīng jìn'],"level-6, advanced"
['警覺'],18,7,['ㄐㄧㄥˇ ㄐㄩㄝˊ'],['jǐng jué'],"level-6, advanced"
['驚恐'],15,3,['ㄐㄧㄥ ㄎㄨㄥˇ'],['jīng kǒng'],"level-6, advanced"
['經理人'],33,1,['ㄐㄧㄥ ㄌㄧˇ ㄖㄣˊ'],['jīng lǐ rén'],"level-6, advanced"
['精美'],9,5,['ㄐㄧㄥ ㄇㄟˇ'],['jīng měi'],"level-6, advanced"
['精密'],10,9,['ㄐㄧㄥ ㄇㄧˋ'],['jīng mì'],"level-6, advanced"
['精明'],14,1,['ㄐㄧㄥ ㄇㄧㄥˊ'],['jīng míng'],"level-6, advanced"
['靜默'],8,3,['ㄐㄧㄥˋ ㄇㄛˋ'],['jìng mò'],"level-6, advanced"
['敬佩'],10,11,['ㄐㄧㄥˋ ㄆㄟˋ'],['jìng pèi'],"level-6, advanced"
['靜悄悄'],5,1,['ㄐㄧㄥˋ ㄑㄧㄠˇ ㄑㄧㄠˇ'],['jìng qiǎo qiǎo'],"level-6, advanced"
['精髓'],7,4,['ㄐㄧㄥ ㄙㄨㄟˇ'],['jīng suǐ'],"level-6, advanced"
['靜態'],6,4,['ㄐㄧㄥˋ ㄊㄞˋ'],['jìng tài'],"level-6, advanced"
"['驚嘆', '驚歎']",10,4,['ㄐㄧㄥ ㄊㄢˋ'],['jīng tàn'],"level-6, advanced"
