context,vocab,pinyin,pos,level
,損,sŭn,V,level4
,損害,sŭnhài,V,level4
,損壞,sŭnhuài,V,level4
,損傷,sŭnshāng,Vst,level4
,縮小,suōxiăo,Vp,level4
,所得,suŏdé,N,level4
,所在,suŏzài,N,level4
,索賠,suŏpéi,Vi,level4
,瑣碎,suŏsuì,Vs,level4
,他人,tārén,N,level4
,塔,tă,N,level4
,踏實,tàshí,Vs,level4
,台階,táijiē,N,level4
,太平,tàipíng,Vs,level4
,態勢,tàishì,N,level4
,貪,tān,Vs,level4
,貪心,tānxīn,Vs,level4
,痰,tán,N,level4
,談論,tánlùn,V,level4
,彈性,tánxìng,N,level4
,坦克,tănkè,N,level4
,坦然,tănrán,Vs,level4
,探病,tànbìng,V-sep,level4
,探究,tànjiù,V,level4
,探索,tànsuŏ,V,level4
,探望,tànwàng,V,level4
,探險,tànxiăn,Vi,level4
,堂堂,tángtáng,Vs,level4
,倘若,tăngruò,Conj,level4
,陶器,táoqì,N,level4
,逃生,táoshēng,Vi,level4
,逃稅,táoshuì,V-sep,level4
,淘汰,táotài,V,level4
,套房,tàofáng,N,level4
,套裝,tàozhuāng,N,level4
,特此,tècĭ,Adv,level4
,特區,tèqū,N,level4
,特權,tèquán,N,level4
,特約,tèyuē,Vs-attr,level4
,特徵,tèzhēng,N,level4
,疼愛,téngài,Vst,level4
,剔除,tīchú,V,level4
,啼,tí,Vi,level4
,提拔,tíbá,V,level4
,提倡,tíchàng,V,level4
,提出,tíchū,Vpt,level4
,提及,tíjí,V,level4
,提名,tímíng,V,level4
,提升/提昇,tíshēng,V,level4
,提議,tíyì,V,level4
,體操,tĭcāo,N,level4
,體格,tĭgé,N,level4
,體積,tĭjī,N,level4
,體諒,tĭliàng,Vst,level4
,體面,tĭmiàn,Vs,level4
,體系,tĭxì,N,level4
,體質,tĭzhí,N,level4
,替代,tìdài,Vst,level4
,添,tiān,V,level4
,天敵,tiāndí,N,level4
,天然氣,tiānránqì,N,level4
,天性,tiānxìng,N,level4
,天災,tiānzāi,N,level4
,田地,tiándì,N,level4
,田徑,tiánjìng,N,level4
,甜美,tiánměi,Vs,level4
,挑剔,tiāotī,V,level4
,調和,tiáohé,V / Vs,level4
,調節,tiáojié,V,level4
,調皮,tiáopí,Vs,level4
,條例,tiáolì,N,level4
,挑戰,tiăozhàn,N,level4
,聽寫,tīngxiě,V,level4
,停頓,tíngdùn,Vi,level4
,停留,tíngliú,Vi,level4
,停滯,tíngzhì,Vi,level4
,通,tōng,M,level4
,通報,tōngbào,V,level4
,通車,tōngchē,Vp,level4
,通稱,tōngchēng,Vst,level4
,通貨膨脹,tōnghuòpéngzhàng,Vs,level4
,通緝,tōngqì,V,level4
,通行,tōngxíng,Vi,level4
,通用,tōngyòng,Vs-attr,level4
,同伴,tóngbàn,N,level4
,同化,tónghuà,V,level4
,同鄉,tóngxiāng,N,level4
,同心,tóngxīn,Vs,level4
,同性戀,tóngxìngliàn,N,level4
,同業,tóngyè,N,level4
,統計,tŏngjì,N,level4
,統統,tŏngtŏng,Adv,level4
,統制,tŏngzhì,V,level4
,痛恨,tònghèn,Vst,level4
,偷渡,tōudù,Vi,level4
,偷懶,tōulăn,Vs,level4
,投保,tóubăo,V,level4
,投機,tóujī,Vs,level4
,投入,tóurù,Vs,level4
,透明,tòumíng,Vs,level4
,徒弟,túdì,N,level4
,突擊,tújí,V,level4
,突兀,túwù,Vs,level4
,塗,tú,V,level4
,圖,tú,V,level4
,圖表,túbiăo,N,level4
,圖騰,túténg,N,level4
,土壤,tŭrăng,N,level4
,團,tuán,M,level4
,團聚,tuánjù,Vs,level4
,團員,tuányuán,N,level4
,推測,tuīcè,V,level4
,推崇,tuīchóng,Vst,level4
,推出,tuīchū,Vpt,level4
,推選,tuīxuăn,V,level4
,退化,tuìhuà,Vp,level4
,吞吞吐吐,tūntūntŭtŭ,Vi,level4
,托,tuō,V,level4
,拖累,tuōlèi,V,level4
,拖延,tuōyán,Vst,level4
,脫身,tuōshēn,Vp,level4
,脫手,tuōshŏu,Vp,level4
,外號,wàihào,N,level4
,外力,wàilì,N,level4
,外貿,wàimào,N,level4
,外線,wàixiàn,N,level4
,外銷,wàixiāo,V,level4
,外遇,wàiyù,N,level4
,外在,wàizài,N,level4
,外資,wàizī,N,level4
,彎曲,wānqū,Vs,level4
,完備,wánbèi,Vs,level4
,玩弄,wánnòng,V,level4
,頑強,wánqiáng,Vs,level4
,挽,wăn,V,level4
,挽救,wănjiù,V,level4
,萬分,wànfēn,Adv,level4
,萬事,wànshì,N,level4
,萬歲,wànsuì,Vs,level4
,萬萬,wànwàn,Adv,level4
,萬物,wànwù,N,level4
,惋惜,wànxí,Vs,level4
,亡國,wángguó,Vp,level4
,往來,wănglái,Vi,level4
,旺季,wàngjì,N,level4
,旺盛,wàngshèng,Vs,level4
,威風,wēifēng,Vs,level4
,威力,wēilì,N,level4
,萎縮,wēisuō,Vs,level4
,為,wéi,Vst,level4
,為人,wéirén,N,level4
,為生,wéishēng,Vs,level4
,為首,wéishŏu,Vs,level4
,為止,wéizhĭ,N,level4
,違背,wéibèi,Vpt,level4
,違約,wéiyuē,V-sep,level4
,危害,wéihài,V,level4
,圍巾,wéijīn,N,level4
,圍牆,wéiqiáng,N,level4
,圍繞,wéirào,V,level4
,微弱,wéiruò,Vs,level4
,微小,wéixiăo,Vs,level4
,胃,wèi,N,level4
,胃口,wèikŏu,N,level4
,未必,wèibì,Adv,level4
,未婚夫,wèihūnfū,N,level4
,未婚妻,wèihūnqī,N,level4
,未免,wèimiăn,Adv,level4
,衛生,wèishēng,N,level4
,溫帶,wēndài,N,level4
,溫習,wēnxí,V,level4
,溫馴,wēnxún,Vs,level4
,瘟疫,wēnyì,N,level4
,文明,wénmíng,N,level4
,文壇,wéntán,N,level4
,文獻,wénxiàn,N,level4
,聞名,wénmíng,Vst,level4
,穩健,wěnjiàn,Vs,level4
,紊亂,wènluàn,Vs,level4
,問世,wènshì,Vp,level4
,臥,wò,Vi,level4
,烏龜/龜,wūguī/guī,N,level4
,烏鴉,wūyā,N,level4
,汙染,wūrăn,N,level4
,無比,wúbĭ,Vs,level4
,無線電,wúxiàndiàn,N,level4
,無形,wúxíng,Vs,level4
,無疑,wúyí,Adv,level4
,五金,wŭjīn,N,level4
,武力,wŭlì,N,level4
,武士,wŭshì,N,level4
,武裝,wŭzhuāng,N,level4
,侮辱,wŭrù,V,level4
,物產,wùchăn,N,level4
,物品,wùpĭn,N,level4
,物體,wùtĭ,N,level4
,物資,wùzī,N,level4
,誤差,wùchā,N,level4
,誤解,wùjiě,Vst,level4
,務實,wùshí,Vs,level4
,西服,xīfú,N,level4
,西洋,xīyáng,N,level4
,西醫,xīyī,N,level4
,溪流,xīliú,N,level4
,席,xí,M,level4
,席位,xíwèi,N,level4
,錫,xí,N,level4
,襲擊,xíjí,V,level4
,昔日,xírì,N,level4
,習題,xítí,N,level4
,洗禮,xĭlĭ,N,level4
,喜氣,xĭqì,N,level4
,喜悅,xĭyuè,Vs,level4
,戲曲,xìqŭ,N,level4
,瑕疵,xiácī,N,level4
,峽谷,xiágŭ,N,level4
,狹小,xiáxiăo,Vs,level4
,狹窄,xiázhăi,Vs,level4
,下筆,xiàbĭ,Vi,level4
,下跌,xiàdié,Vp,level4
,下滑,xiàhuá,Vp,level4
,下列,xiàliè,Vs-attr,level4
,下水,xiàshuĭ,V-sep,level4
,下水道,xiàshuĭdào,N,level4
,下旬,xiàxún,N,level4
,掀,xiān,V,level4
,仙丹,xiāndān,N,level4
,先後,xiānhòu,N,level4
,先進,xiānjìn,N,level4
,先驅,xiānqū,N,level4
,先天,xiāntiān,Vs-attr,level4
,鮮明,xiānmíng,Vs,level4
,鮮艶/鮮豔,xiānyàn,Vs,level4
,纖維,xiānwéi,N,level4
,嫌疑,xiányí,N,level4
,顯現,xiănxiàn,Vst,level4
,限度,xiàndù,N,level4
,憲法,xiànfă,N,level4
,線路,xiànlù,N,level4
,陷入,xiànrù,V,level4
,獻身,xiànshēn,V-sep,level4
,現今,xiànjīn,N,level4
,現行,xiànxíng,Vs-attr,level4
,現狀,xiànzhuàng,N,level4
,相傳,xiāngchuán,Vi,level4
,相仿,xiāngfăng,Vs,level4
,相符,xiāngfú,Vs,level4
,相繼,xiāngjì,Adv,level4
,相配,xiāngpèi,Vs,level4
,鄉土,xiāngtŭ,Vs,level4
,香皂,xiāngzào,N,level4
,鑲,xiāng,V,level4
,想開,xiăngkāi,Vp,level4
,響亮,xiăngliàng,Vs,level4
,向,xiàng,Adv,level4
,嚮導,xiàngdăo,N,level4
,嚮往,xiàngwăng,Vst,level4
,象徵,xiàngzhēng,N / Vst,level4
,消毒,xiāodú,V-sep,level4
,消防,xiāofáng,Vs-attr,level4
,消耗,xiāohào,V,level4
,消遣,xiāoqiăn,N / V,level4
,瀟灑,xiāosă,Vs,level4
,逍遙,xiāoyáo,Vs,level4
,小伙子/小夥子,xiăohuŏzi,N,level4
,效法,xiàofă,V,level4
,效勞,xiàoláo,Vi,level4
,效力,xiàolì,N,level4
,效忠,xiàozhōng,V,level4
,笑嘻嘻,xiàoxīxī,Vi,level4
,孝子,xiàozĭ,N,level4
,協辦,xiébàn,V,level4
,協定,xiédìng,N,level4
,協會,xiéhuì,N,level4
,協商,xiéshāng,V,level4
,協調,xiétiáo,V / Vs,level4
,協議,xiéyì,N / V,level4
,血汗,xiěhàn,N,level4
,血跡,xiějī,N,level4
,血壓,xiěyā,N,level4
,寫實,xiěshí,Vs,level4
,洩氣,xièqì,Vs,level4
,心愛,xīnài,Vs-attr,level4
,心軟,xīnruăn,Vs,level4
,心事,xīnshì,N,level4
,心思,xīnsī,N,level4
,心酸,xīnsuān,Vs,level4
,心態,xīntài,N,level4
,心疼,xīnténg,Vst,level4
,心胸,xīnxiōng,N,level4
,辛勤,xīnqín,Vs,level4
,辛酸,xīnsuān,Vs,level4
,新潮,xīncháo,Vs,level4
,新手,xīnshŏu,N,level4
,新穎,xīnyĭng,Vs,level4
,信賴,xìnlài,Vst,level4
,信念,xìnniàn,N,level4
,信徒,xìntú,N,level4
,信息,xìnxí,N,level4
,星辰,xīngchén,N,level4
,星座,xīngzuò,N,level4
,興建,xīngjiàn,V,level4
,興隆,xīnglóng,Vs,level4
,興起,xīngqĭ,Vpt,level4
,行善,xíngshàn,Vi,level4
,行使,xíngshĭ,V,level4
,行星,xíngxīng,N,level4
,行政,xíngzhèng,N,level4
,刑事,xíngshì,N,level4
,形勢,xíngshì,N,level4
,形態,xíngtài,N,level4
,形體,xíngtĭ,N,level4
,形形色色,xíngxíngsèsè,Vs,level4
,型態,xíngtài,N,level4
,性,xìng,N,level4
,性能,xìngnéng,N,level4
,性情,xìngqíng,N,level4
,興致,xìngzhì,N,level4
,胸,xiōng,N,level4
,胸口,xiōngkŏu,N,level4
,修補,xiūbŭ,V,level4
,修訂,xiūdìng,V,level4
,修建,xiūjiàn,V,level4
,修女,xiūnǚ,N,level4
,修養,xiūyăng,N,level4
,修築,xiūzhú,V,level4
,繡,xiù,V,level4
,虛擬,xūnĭ,V,level4
,虛心,xūxīn,Vs,level4
,許,xŭ,N,level4
,許多,xŭduō,Adv,level4
,許久,xŭjiŭ,N,level4
,許可,xŭkě,V,level4
,酗酒,xùjiŭ,Vi,level4
,序幕,xùmù,N,level4
,敘述,xùshù,V,level4
,宣稱,xuānchēng,V,level4
,宣告,xuāngào,V,level4
,宣示,xuānshì,V,level4
,宣誓,xuānshì,Vi,level4
,宣言,xuānyán,N,level4
,宣揚,xuānyáng,V,level4
,旋律,xuánlǜ,N,level4
,旋轉,xuánzhuăn,Vi,level4
,懸殊,xuánshū,Vs,level4
,懸崖/崖,xuányái/yái,N,level4
,選拔,xuănbá,V,level4
,選購,xuăngòu,V,level4
,選民,xuănmín,N,level4
,選票,xuănpiào,N,level4
,選修,xuănxiū,V,level4
,學分,xuéfēn,N,level4
,學科,xuékē,N,level4
,學年,xuénián,N,level4
,學識,xuéshì,N,level4
,學說,xuéshuō,N,level4
,學徒,xuétú,N,level4
,學員,xuéyuán,N,level4
,學制,xuézhì,N,level4
,雪人,xuěrén,N,level4
,削弱,xuèruò,V,level4
,循環,xúnhuán,N,level4
,巡邏,xúnluó,Vi,level4
,巡視,xúnshì,V,level4
,詢問,xúnwèn,V,level4
,訓,xùn,V,level4
,押,yā,V,level4
,鴉片,yāpiàn,N,level4
,壓歲錢,yāsuìqián,N,level4
,壓縮,yāsuō,V,level4
,壓制,yāzhì,V,level4
,牙科,yákē,N,level4
,芽,yá,N,level4
,啞,yă,Vp,level4
,亞軍,yàjūn,N,level4
,淹,yān,V,level4
,言論,yánlùn,N,level4
,岩石,yánshí,N,level4
,延遲,yánchí,Vpt,level4
,延伸,yánshēn,Vs,level4
,延誤,yánwù,Vpt,level4
,延續,yánxù,Vst,level4
,沿海,yánhăi,N,level4
,沿途,yántú,N,level4
,沿襲,yánxí,Vst,level4
,沿用,yányòng,V,level4
,嚴禁,yánjìn,V,level4
,嚴厲,yánlì,Vs,level4
,嚴密,yánmì,Vs,level4
,演變,yănbiàn,Vs,level4
,演講,yănjiăng,N,level4
,演說,yănshuō,N,level4
,演習,yănxí,Vi,level4
,眼界,yănjiè,N,level4
,眼看,yănkàn,V,level4
,衍生,yănshēng,V,level4
,燕窩,yànwō,N,level4
,燕(子),yàn(zi),N,level4
,央求,yāngqiú,V,level4
,仰,yăng,V,level4
,仰慕,yăngmù,Vst,level4
,養分/養份,yăngfèn,N,level4
,養老,yănglăo,Vs,level4
,養育,yăngyù,V,level4
,邀,yāo,V,level4
,窯,yáo,N,level4
,搖晃,yáohuàng,Vi,level4
,謠言,yáoyán,N,level4
,遙遠,yáoyuăn,Vs,level4
,要點,yàodiăn,N,level4
,要犯,yàofàn,N,level4
,藥品,yàopĭn,N,level4
,業績,yèjī,N,level4
,依,yī,Prep,level4
,依舊,yījiù,Adv,level4
,依據,yījù,Prep,level4
,依賴,yīlài,Vst,level4
,依照,yīzhào,Prep,level4
,醫療,yīliáo,N,level4
,醫術,yīshù,N,level4
,醫藥,yīyào,N,level4
,一定,yīdìng,Vs-attr,level4
,一道,yīdào,Adv,level4
,一度,yīdù,Adv,level4
,一概,yīgài,Adv,level4
,一貫,yīguàn,Vs-attr,level4
,一律,yīlǜ,Adv,level4
,一味,yīwèi,Adv,level4
,咦,yí,Ptc,level4
,儀表,yíbiăo,N,level4
,遺產,yíchăn,N,level4
,遺傳,yíchuán,Vst,level4
,遺憾,yíhàn,Vs,level4
,遺留,yíliú,V,level4
,遺棄,yíqì,V,level4
,遺體,yítĭ,N,level4
,遺忘,yíwàng,Vpt,level4
,遺志,yízhì,N,level4
,遺址,yízhĭ,N,level4
,疑慮,yílǜ,N,level4
,移植,yízhí,V,level4
,倚,yĭ,V,level4
,以至/以致/以至於/以致於,yĭzhì/yĭzhìyú,Conj,level4
,亦,yì,Adv / Conj,level4
,一連串,yīliánchuàn,Vs-attr,level4
,一流,yīliú,Vs,level4
,一如,yīrú,Prep,level4
,一心,yīxīn,Adv,level4
,液體,yètĭ,N,level4
,抑制,yìzhì,V,level4
,意識到,yìshìdào,Vpt,level4
,意圖,yìtú,N,level4
,意味,yìwèi,Vst,level4
,毅力,yìlì,N,level4
,翌日,yìrì,N,level4
,異常,yìcháng,Vs,level4
,異鄉,yìxiāng,N,level4
,議定,yìdìng,V,level4
,議論,yìlùn,V,level4
,議題,yìtí,N,level4
,議員,yìyuán,N,level4
,音,yīn,N,level4
,因果,yīnguŏ,N,level4
,陰謀,yīnmóu,N,level4
,陰影,yīnyĭng,N,level4
,銀幕,yínmù,N,level4
,銀色,yínsè,N,level4
,銀子,yínzi,N,level4
,引,yĭn,V,level4
,引導,yĭndăo,V,level4
,引進,yĭnjìn,V,level4
,引擎,yĭnqíng,N,level4
,隱藏,yĭncáng,V,level4
,隱士,yĭnshì,N,level4
,隱約,yĭnyuē,Adv,level4
,印證,yìnzhèng,V,level4
,櫻桃,yīngtáo,N,level4
,英勇,yīngyŏng,Vs,level4
,應,yìng,Prep / V,level4
,鷹/老鷹,yīng/lăoyīng,N,level4
,營地,yíngdì,N,level4
,營造,yíngzào,V,level4
,迎,yíng,V,level4
,迎合,yínghé,Vst,level4
,影射,yĭngshè,Vst,level4
,硬,yìng,Adv,level4
,硬體,yìngtĭ,N,level4
,應變,yìngbiàn,Vi,level4
,應酬,yìngchóu,Vi,level4
,應急,yìngjí,Vs,level4
,應驗,yìngyàn,Vpt,level4
,應徵,yìngzhēng,V,level4
,唷,yō,Ptc,level4
,湧,yŏng,V,level4
,踴躍,yŏngyuè,Vs,level4
,用戶,yònghù,N,level4
,用途,yòngtú,N,level4
,悠久,yōujiŭ,Vs,level4
,悠閒,yōuxián,Vs,level4
,優待,yōudài,V,level4
,優勢,yōushì,N,level4
,優先,yōuxiān,Adv,level4
,優異,yōuyì,Vs,level4
,鈾,yòu,N,level4
,由來,yóulái,N,level4
,遊覽,yóulăn,V,level4
,油田,yóutián,N,level4
,油條,yóutiáo,N,level4
,友愛,yŏuài,Vst,level4
,有機,yŏujī,Vs-attr,level4
,有理,yŏulĭ,Vs,level4
,有所,yŏusuŏ,Vst,level4
,有為,yŏuwéi,Vs,level4
,有限,yŏuxiàn,Vs,level4
,有形,yŏuxíng,Vs,level4
,有心人,yŏuxīnrén,N,level4
,有益,yŏuyì,Vst,level4
,有意,yŏuyì,Vaux,level4
,有緣,yŏuyuán,Vs,level4
,誘惑,yòuhuò,V,level4
,幼稚,yòuzhì,Vs,level4
,于,yú,Prep,level4
,於,yú,Prep,level4
,逾,yú,Vst,level4
,餘,yú,N / Vst,level4
,語法,yǔfă,N,level4
,愚蠢,yúchŭn,Vs,level4
,輿論,yúlùn,N,level4
,漁民,yúmín,N,level4
,予,yŭ,V,level4
,予以,yŭyĭ,V,level4
,與會,yùhuì,Vi,level4
,雨季,yŭjì,N,level4
,語文,yŭwén,N,level4
,宇宙,yŭzhòu,N,level4
,愈,yù,Adv,level4
,玉器,yùqì,N,level4
,預測,yùcè,V,level4
,預防,yùfáng,V,level4
,預告,yùgào,V,level4
,預估,yùgū,V,level4
,預賽,yùsài,N,level4
,預約,yùyuē,V,level4
,寓言,yùyán,N,level4
,園林,yuánlín,N,level4
,元氣,yuánqì,N,level4
,元首,yuánshŏu,N,level4
,元素,yuánsù,N,level4
,原,yuán,Adv,level4
,原形,yuánxíng,N,level4
,原野,yuányě,N,level4
,原狀,yuánzhuàng,N,level4
,原住民,yuánzhùmín,N,level4
,原子,yuánzĭ,N,level4
,原子彈,yuánzĭdàn,N,level4
,援助,yuánzhù,V,level4
,遠景,yuănjĭng,N,level4
,怨,yuàn,Vst,level4
,約束,yuēshù,V,level4
,躍,yuè,Vi,level4
,樂隊,yuèduì,N,level4
,運,yùn,V,level4
,運行,yùnxíng,Vi,level4
,孕婦,yùnfù,N,level4
,醞釀,yùnniàng,V,level4
,栽,zāi,V,level4
,災禍,zāihuò,N,level4
,災情,zāiqíng,N,level4
,在場,zàichăng,Vi,level4
,在世,zàishì,Vs,level4
,在座,zàizuò,Vi,level4
,再生,zàishēng,Vs-attr,level4
,咱,zán,N,level4
,贊助,zànzhù,V,level4
,讚嘆/讚歎,zàntàn,Vi,level4
,贓物,zāngwù,N,level4
,遭,zāo,M / Prep / Vst,level4
,遭遇,zāoyù,Vst,level4
,造反,zàofăn,Vi,level4
,造化,zàohuà,N,level4
,造物主,zàowùzhŭ,N,level4
,造型,zàoxíng,N,level4
,責備,zébèi,V,level4
,增進,zēngjìn,V,level4
,增強,zēngqiáng,Vp,level4
,增值,zēngzhí,Vp,level4
,扎,zhā,V,level4
,炸藥,zhàyào,N,level4
,沾,zhān,V,level4
,盞,zhăn,M,level4
,展望,zhănwàng,Vst,level4
,展現,zhănxiàn,V,level4
,嶄新,zhănxīn,Vs-attr,level4
,占據/佔據,zhànjù,V,level4
,占領/佔領,zhànlĭng,V,level4
,顫抖,zhàndŏu,Vi,level4
,戰火,zhànhuŏ,N,level4
,戰機,zhànjī,N,level4
,戰亂,zhànluàn,N,level4
,戰略,zhànlüè,N,level4
,戰勝,zhànshèng,V,level4
,戰士,zhànshì,N,level4
,戰術,zhànshù,N,level4
,戰線,zhànxiàn,N,level4
,戰友,zhànyŏu,N,level4
,戰戰兢兢,zhànzhànjīngjīng,Vs,level4
,張貼,zhāngtiē,V,level4
,長子,zhăngzĭ,N,level4
,帳篷,zhàngpéng,N,level4
,丈,zhàng,M,level4
,朝氣,zhāoqì,N,level4
,著想,zháoxiăng,Vs,level4
,找尋,zhăoxún,V,level4
,沼澤,zhăozé,N,level4
,召集,zhàojí,V,level4
,照例,zhàolì,Adv,level4
,照耀,zhàoyào,V,level4
,遮,zhē,V,level4
,遮蔽,zhēbì,V,level4
,折騰,zhēténg,V,level4
,針灸,zhēnjiŭ,Vi,level4
,真情,zhēnqíng,N,level4
,診斷,zhěnduàn,V,level4
,診所,zhěnsuŏ,N,level4
,鎮定,zhèndìng,Vs,level4
,鎮壓,zhènyā,V,level4
,振動,zhèndòng,Vi,level4
,震驚,zhènjīng,Vs,level4
,陣營,zhènyíng,N,level4
,蒸,zhēng,V,level4
,蒸發,zhēngfā,Vi,level4
,蒸氣,zhēngqì,N,level4
,爭辯,zhēngbiàn,Vi,level4
,爭奪,zhēngduó,V,level4
,爭論,zhēnglùn,N,level4
,爭氣,zhēngqì,Vs,level4
,爭議,zhēngyì,N,level4
,徵收,zhēngshōu,V,level4
,掙扎,zhēngzhá,Vi,level4
,整,zhěng,V,level4
,整頓,zhěngdùn,V,level4
,整整,zhěngzhěng,Adv,level4
,正當,zhèngdāng,Vs,level4
,正面,zhèngmiàn,Adv,level4
,正統,zhèngtŏng,N,level4
,正義,zhèngyì,N,level4
,政績,zhèngjī,N,level4
,政見,zhèngjiàn,N,level4
,政權,zhèngquán,N,level4
,證券,zhèngquàn,N,level4
,證人,zhèngrén,N,level4
,掙,zhèng,V,level4
,之內,zhīnèi,N,level4
,之所以,zhīsuŏyĭ,Conj,level4
,支撐,zhīchēng,V,level4
,支付,zhīfù,V,level4
,支配,zhīpèi,V,level4
,支應,zhīyìng,V,level4
,知足,zhīzú,Vs,level4
,脂肪,zhīfáng,N,level4
,織,zhī,V,level4
,直徑,zhíjìng,N,level4
,值班,zhíbān,V-sep,level4
,值錢,zhíqián,Vs,level4
,殖民,zhímín,Vi,level4
,質量,zhíliàng,N,level4
,質疑,zhíyí,V,level4
,職務,zhíwù,N,level4
,職責,zhízé,N,level4
,執照,zhízhào,N,level4
,執政,zhízhèng,Vi,level4
,執著,zhízhuó,Vs,level4
,止,zhĭ,N,level4
,只得,zhĭdé,Adv,level4
,指標,zhĭbiāo,N,level4
,指點,zhĭdiăn,V,level4
,指揮,zhĭhuī,N / V,level4
,指控,zhĭkòng,V,level4
,指南針,zhĭnánzhēn,N,level4
,指數,zhĭshù,N,level4
,指望,zhĭwàng,Vst,level4
,指紋,zhĭwén,N,level4
,指引,zhĭyĭn,V,level4
,指正,zhĭzhèng,V,level4
,至,zhì,Conj / Prep,level4
,至今,zhìjīn,Adv,level4
,治安,zhìān,N,level4
,治本,zhìběn,Vi,level4
,治標,zhìbiāo,Vi,level4
,治理,zhìlĭ,V,level4
,治療,zhìliáo,V,level4
,志趣,zhìqù,N,level4
,志向,zhìxiàng,N,level4
,致詞,zhìcí,Vi,level4
,致富,zhìfù,Vs,level4
,致力,zhìlì,Vst,level4
,致命,zhìmìng,Vs,level4
,致意,zhìyì,Vi,level4
,智力,zhìlì,N,level4
,制裁,zhìcái,V,level4
,製品,zhìpĭn,N,level4
,滯留,zhìliú,Vi,level4
,中斷,zhōngduàn,V,level4
,中和,zhōnghé,V,level4
,中立,zhōnglì,Vs,level4
,中旬,zhōngxún,N,level4
,中葉,zhōngyè,N,level4
,中醫,zhōngyī,N,level4
,中庸,zhōngyōng,Vs,level4
,忠實,zhōngshí,Vs,level4
,衷心,zhōngxīn,Adv,level4
,終場,zhōngchăng,N,level4
,終結,zhōngjié,V,level4
,終究,zhōngjiù,Adv,level4
,終身,zhōngshēn,N,level4
,種種,zhŏngzhŏng,Det,level4
,種植,zhòngzhí,V,level4
,中風,zhòngfēng,Vp,level4
,中獎,zhòngjiăng,Vp,level4
,中肯,zhòngkěn,Vs,level4
,中暑,zhòngshŭ,Vp,level4
,重用,zhòngyòng,V,level4
,重鎮,zhòngzhèn,N,level4
,周邊,zhōubiān,N,level4
,周密,zhōumì,Vs,level4
,周詳,zhōuxiáng,Vs,level4
,周遊,zhōuyóu,V,level4
,周轉,zhōuzhuăn,V,level4
,皺,zhòu,Vs,level4
,皺紋,zhòuwén,N,level4
,株,zhū,M,level4
,諸多,zhūduō,Det,level4
,逐,zhú,Prep / V,level4
,逐步,zhúbù,Adv,level4
,主導,zhŭdăo,V,level4
,主管,zhŭguăn,V,level4
,主見,zhŭjiàn,N,level4
,主力,zhŭlì,N,level4
,主流,zhŭliú,N,level4
,主權,zhŭquán,N,level4
,主人翁,zhŭrénwēng,N,level4
,主義,zhŭyì,N,level4
,主宰,zhŭzăi,V,level4
,主旨,zhŭzhĭ,N,level4
,主軸,zhŭzhóu,N,level4
,囑咐,zhŭfù,V,level4
,矚目,zhŭmù,Vi,level4
,注定/註定,zhùdìng,Vaux,level4
,注目,zhùmù,Vi,level4
,注視,zhùshì,V,level4
,注重,zhùzhòng,Vst,level4
,住宿,zhùsù,Vi,level4
,柱(子),zhù(zi),N,level4
,助教,zhùjiào,N,level4
,助手,zhùshŏu,N,level4
,佇立,zhùlì,Vi,level4
,著作,zhùzuò,N,level4
,駐,zhù,V,level4
,抓緊,zhuājĭn,V,level4
,專櫃,zhuānguì,N,level4
,專員,zhuānyuán,N,level4
,專制,zhuānzhì,Vs,level4
,磚,zhuān,N,level4
,轉動,zhuăndòng,V,level4
,轉化,zhuănhuà,Vp,level4
,轉機,zhuănjī,N,level4
,轉手,zhuănshŏu,V,level4
,轉眼,zhuănyăn,Adv,level4
,轉移,zhuănyí,V,level4
,轉帳,zhuănzhàng,V-sep,level4
,撰寫,zhuànxiě,V,level4
,莊嚴,zhuāngyán,Vs,level4
,裝備,zhuāngbèi,N,level4
,裝潢,zhuānghuáng,V,level4
,裝配,zhuāngpèi,V,level4
,裝運,zhuāngyùn,V,level4
,裝置,zhuāngzhì,V,level4
,壯觀,zhuàngguān,Vs,level4
,壯麗,zhuànglì,Vs,level4
,狀元,zhuàngyuán,N,level4
,追捕,zhuībŭ,V,level4
,追查,zhuīchá,V,level4
,追究,zhuījiù,V,level4
,準,zhŭn,Adv,level4
,準備,zhŭnbèi,N,level4
,準則,zhŭnzé,N,level4
,准許,zhŭnxŭ,V,level4
,卓越,zhuóyuè,Vs,level4
,著手,zhuóshŏu,Vi,level4
,著眼,zhuóyăn,Vi,level4
,著重,zhuózhòng,Vst,level4
,酌量,zhuóliáng,Adv,level4
,資深,zīshēn,Vs,level4
,資助,zīzhù,V,level4
,姿勢,zīshì,N,level4
,姿態,zītài,N,level4
,滋味,zīwèi,N,level4
,子彈,zĭdàn,N,level4
,子弟,zĭdì,N,level4
,子孫,zĭsūn,N,level4
,紫外線,zĭwàixiàn,N,level4
,自,zì,Prep,level4
,自稱,zìchēng,Vst,level4
,自費,zìfèi,Vi,level4
,自豪,zìháo,Vs,level4
,自覺,zìjué,Vst,level4
,自立,zìlì,Vs,level4
,自滿,zìmăn,Vs,level4
,自然,zìrán,Adv,level4
,自身,zìshēn,N,level4
,自行,zìxíng,Adv,level4
,自制,zìzhì,Vi,level4
,自治,zìzhì,Vi,level4
,自傳,zìzhuàn,N,level4
,字體,zìtĭ,N,level4
,字眼/字眼兒,zìyăn/zìyănr,N,level4
,字樣,zìyàng,N,level4
